code,metric,axis,rate,dec_p_sub,dec_p_ins,dec_p_del,dec_p_erase,decision_depth,max_drift,trials,ref_bits,edit_distance,edit_rate,lock_bits,mean_lock
K5_R1_5,lock,insert,0.01,0.01,0.01,0.01,0.01,40,8,30,,,,117670,0.99819228
K5_R1_5,lock,insert,0.0133,0.01,0.01,0.01,0.01,40,8,30,,,,117668,0.99475898
K5_R1_5,lock,insert,0.0167,0.01,0.01,0.01,0.01,40,8,30,,,,117681,0.98956333
K5_R1_5,lock,insert,0.02,0.01,0.01,0.01,0.01,40,8,30,,,,117702,0.98343961
K5_R1_5,lock,insert,0.025,0.01,0.01,0.01,0.01,40,8,30,,,,117730,0.97004254
K5_R1_5,lock,insert,0.03,0.01,0.01,0.01,0.01,40,8,30,,,,117803,0.95201874
K5_R1_5,lock,insert,0.035,0.01,0.01,0.01,0.01,40,8,30,,,,117882,0.93572238
K5_R1_5,lock,insert,0.04,0.01,0.01,0.01,0.01,40,8,30,,,,117988,0.91524108
K5_R1_5,lock,insert,0.045,0.01,0.01,0.01,0.01,40,8,30,,,,118156,0.89551546
K5_R1_5,lock,insert,0.05,0.01,0.01,0.01,0.01,40,8,30,,,,118434,0.87135843
K5_R1_5,lock,insert,0.0567,0.01,0.01,0.01,0.01,40,8,30,,,,118776,0.84287291
K5_R1_5,lock,insert,0.0633,0.01,0.01,0.01,0.01,40,8,30,,,,119186,0.81622562
K5_R1_5,lock,insert,0.07,0.01,0.01,0.01,0.01,40,8,30,,,,119745,0.78814607
K5_R1_5,lock,insert,0.0767,0.01,0.01,0.01,0.01,40,8,30,,,,120344,0.76365977
K5_R1_5,lock,insert,0.0833,0.01,0.01,0.01,0.01,40,8,30,,,,121319,0.73181876
K5_R1_5,lock,insert,0.09,0.01,0.01,0.01,0.01,40,8,30,,,,122057,0.70781437
K5_R1_5,lock,insert,0.1,0.01,0.01,0.01,0.01,40,8,30,,,,123629,0.66799748
K5_R1_5,lock,insert,0.11,0.01,0.01,0.01,0.01,40,8,30,,,,125468,0.63022599
K5_R1_5,lock,insert,0.12,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.59761218
K5_R1_5,lock,insert,0.1333,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.55553228
K5_R1_5,lock,insert,0.1467,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.51913272
K5_R1_5,lock,insert,0.16,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.48514673
K5_R1_5,lock,insert,0.1733,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.46117766
K5_R1_5,lock,insert,0.1867,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.43930404
K5_R1_5,lock,insert,0.2,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.42197193
K5_R1_5,lock,insert,0.22,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.39830212
K5_R1_5,lock,insert,0.24,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.38466128
K5_R1_5,lock,insert,0.26,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.36942727
K5_R1_5,lock,insert,0.29,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.35740876
K5_R1_5,lock,insert,0.32,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.34812957
K5_R1_5,lock,insert,0.35,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.34154944
K5_R1_5,lock,insert,0.4167,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.33489147
K5_R1_5,lock,insert,0.4833,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.33055424
K5_R1_5,lock,insert,0.55,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.32907367
K5_R1_5,lock,insert,0.6333,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.32802325
K5_R1_5,lock,insert,0.7167,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.32740242
K5_R1_5,lock,insert,0.8,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.32755677
K5_R1_5,lock,insert,0.8667,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.32714898
K5_R1_5,lock,insert,0.9333,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.3276678
K5_R1_5,lock,insert,1,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.32807843
K5_R1_5,lock,delete,0,0.01,0.01,0.01,0.01,40,8,30,,,,117660,1
K5_R1_5,lock,delete,0.0033,0.01,0.01,0.01,0.01,40,8,30,,,,117630,0.99995581
K5_R1_5,lock,delete,0.0067,0.01,0.01,0.01,0.01,40,8,30,,,,117630,0.99962161
K5_R1_5,lock,delete,0.01,0.01,0.01,0.01,0.01,40,8,30,,,,117629,0.99796211
K5_R1_5,lock,delete,0.0133,0.01,0.01,0.01,0.01,40,8,30,,,,117625,0.99496394
K5_R1_5,lock,delete,0.0167,0.01,0.01,0.01,0.01,40,8,30,,,,117625,0.99033812
K5_R1_5,lock,delete,0.02,0.01,0.01,0.01,0.01,40,8,30,,,,117619,0.98344901
K5_R1_5,lock,delete,0.025,0.01,0.01,0.01,0.01,40,8,30,,,,117606,0.97019704
K5_R1_5,lock,delete,0.03,0.01,0.01,0.01,0.01,40,8,30,,,,117588,0.9541996
K5_R1_5,lock,delete,0.035,0.01,0.01,0.01,0.01,40,8,30,,,,117569,0.93768457
K5_R1_5,lock,delete,0.04,0.01,0.01,0.01,0.01,40,8,30,,,,117520,0.918272
K5_R1_5,lock,delete,0.045,0.01,0.01,0.01,0.01,40,8,30,,,,117474,0.89873189
K5_R1_5,lock,delete,0.05,0.01,0.01,0.01,0.01,40,8,30,,,,117418,0.88029429
K5_R1_5,lock,delete,0.0567,0.01,0.01,0.01,0.01,40,8,30,,,,117274,0.85328308
K5_R1_5,lock,delete,0.0633,0.01,0.01,0.01,0.01,40,8,30,,,,117117,0.82745596
K5_R1_5,lock,delete,0.07,0.01,0.01,0.01,0.01,40,8,30,,,,116962,0.80313177
K5_R1_5,lock,delete,0.0767,0.01,0.01,0.01,0.01,40,8,30,,,,116721,0.77341822
K5_R1_5,lock,delete,0.0833,0.01,0.01,0.01,0.01,40,8,30,,,,116323,0.74860591
K5_R1_5,lock,delete,0.09,0.01,0.01,0.01,0.01,40,8,30,,,,115869,0.7241921
K5_R1_5,lock,delete,0.1,0.01,0.01,0.01,0.01,40,8,30,,,,115169,0.69242148
K5_R1_5,lock,delete,0.11,0.01,0.01,0.01,0.01,40,8,30,,,,114165,0.65726274
K5_R1_5,lock,delete,0.12,0.01,0.01,0.01,0.01,40,8,30,,,,113110,0.62837076
K5_R1_5,lock,delete,0.1333,0.01,0.01,0.01,0.01,40,8,30,,,,111397,0.58797624
K5_R1_5,lock,delete,0.1467,0.01,0.01,0.01,0.01,40,8,30,,,,109274,0.54585595
K5_R1_5,lock,delete,0.16,0.01,0.01,0.01,0.01,40,8,30,,,,107173,0.51489499
K5_R1_5,lock,delete,0.1733,0.01,0.01,0.01,0.01,40,8,30,,,,105175,0.48724777
K5_R1_5,lock,delete,0.1867,0.01,0.01,0.01,0.01,40,8,30,,,,103048,0.46217982
K5_R1_5,lock,delete,0.2,0.01,0.01,0.01,0.01,40,8,30,,,,101176,0.44062806
K5_R1_5,lock,delete,0.2333,0.01,0.01,0.01,0.01,40,8,30,,,,95991,0.39902448
K5_R1_5,lock,delete,0.2667,0.01,0.01,0.01,0.01,40,8,30,,,,91564,0.37340021
K5_R1_5,lock,delete,0.3,0.01,0.01,0.01,0.01,40,8,30,,,,86932,0.35746856
K5_R1_5,lock,delete,0.3667,0.01,0.01,0.01,0.01,40,8,30,,,,78234,0.34224677
K5_R1_5,lock,delete,0.4333,0.01,0.01,0.01,0.01,40,8,30,,,,69831,0.33562534
K5_R1_5,lock,delete,0.5,0.01,0.01,0.01,0.01,40,8,30,,,,61401,0.32883009
K5_R1_5,lock,delete,0.6,0.01,0.01,0.01,0.01,40,8,30,,,,48540,0.32897392
K5_R1_5,lock,delete,0.7,0.01,0.01,0.01,0.01,40,8,30,,,,35836,0.32747724
K5_R1_5,lock,delete,0.8,0.01,0.01,0.01,0.01,40,8,30,,,,23062,0.32553732
K5_R1_5,lock,delete,0.8333,0.01,0.01,0.01,0.01,40,8,30,,,,18877,0.32439454
K5_R1_5,lock,delete,0.8667,0.01,0.01,0.01,0.01,40,8,30,,,,14568,0.32753331
K5_R1_5,lock,delete,0.9,0.01,0.01,0.01,0.01,40,8,30,,,,10258,0.32815361
K5_R1_5,lock,delete,0.9167,0.01,0.01,0.01,0.01,40,8,30,,,,8193,0.32950159
K5_R1_5,lock,delete,0.9333,0.01,0.01,0.01,0.01,40,8,30,,,,6081,0.32615981
K5_R1_5,lock,delete,0.95,0.01,0.01,0.01,0.01,40,8,30,,,,3863,0.32503786
K5_R1_5,lock,delete,0.9667,0.01,0.01,0.01,0.01,40,8,30,,,,1778,0.32756103
K5_R1_5,lock,delete,1,0.01,0.01,0.01,0.01,40,8,30,,,,0,0
K5_R1_5,lock,delete,0.9833,0.01,0.01,0.01,0.01,40,8,30,,,,0,0
K5_R1_5,lock,erase,0,0.01,0.01,0.01,0.01,40,8,30,,,,117660,1
K5_R1_5,lock,erase,0.0067,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.99958002
K5_R1_5,lock,erase,0.0133,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.99521686
K5_R1_5,lock,erase,0.02,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.98384942
K5_R1_5,lock,erase,0.0267,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.96406995
K5_R1_5,lock,erase,0.0333,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.94299263
K5_R1_5,lock,erase,0.04,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.9168245
K5_R1_5,lock,erase,0.05,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.87464774
K5_R1_5,lock,erase,0.06,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.83448982
K5_R1_5,lock,erase,0.07,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.79332612
K5_R1_5,lock,erase,0.08,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.75343449
K5_R1_5,lock,erase,0.09,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.71399893
K5_R1_5,lock,erase,0.1,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.6727303
K5_R1_5,lock,erase,0.11,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.62589583
K5_R1_5,lock,erase,0.12,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.58854531
K5_R1_5,lock,erase,0.13,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.54454701
K5_R1_5,lock,erase,0.14,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.50402119
K5_R1_5,lock,erase,0.15,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.46681181
K5_R1_5,lock,erase,0.16,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.42236715
K5_R1_5,lock,erase,0.17,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.38061942
K5_R1_5,lock,erase,0.18,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.33897601
K5_R1_5,lock,erase,0.19,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.30062435
K5_R1_5,lock,erase,0.2,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.26045907
K5_R1_5,lock,erase,0.21,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.22121838
K5_R1_5,lock,erase,0.22,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.18254423
K5_R1_5,lock,erase,0.2333,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.1366499
K5_R1_5,lock,erase,0.2467,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.089772432
K5_R1_5,lock,erase,0.26,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.056304154
K5_R1_5,lock,erase,0.2733,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.032956723
K5_R1_5,lock,erase,0.2867,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.017982122
K5_R1_5,lock,erase,0.3,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.0079961147
K5_R1_5,lock,erase,0.32,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.0017676858
K5_R1_5,lock,erase,0.34,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.00033253616
K5_R1_5,lock,erase,0.36,0.01,0.01,0.01,0.01,40,8,30,,,,117660,3.7008062e-05
K5_R1_5,lock,erase,0.4067,0.01,0.01,0.01,0.01,40,8,30,,,,117660,2.1105588e-07
K5_R1_5,lock,erase,0.4533,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0
K5_R1_5,lock,erase,0.5,0.01,0.01,0.01,0.01,40,8,30,,,,117661,0
K5_R1_5,lock,erase,0.6667,0.01,0.01,0.01,0.01,40,8,30,,,,117664,0
K5_R1_5,lock,erase,0.8333,0.01,0.01,0.01,0.01,40,8,30,,,,118086,0
K5_R1_5,lock,erase,1,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0
